step,time_s,vortex_signal_pa,p_upstream_pa,p_downstream_pa,pressure_drop_pa,max_lattice_velocity
31120,0.09256371204701273,2787.992814272078,6401.720216940093,1379.9639917634267,5021.756225176667,0.07769213708063803
31125,0.09257858410871694,2795.2297834431693,6392.505531825127,1382.235211578214,5010.270320246913,0.07768382992993092
31130,0.09259345617042115,2797.9546981691497,6380.986402744612,1383.7572420680656,4997.229160676547,0.07766950435593613
31135,0.09260832823212536,2796.570569719043,6367.361996470451,1385.2059201146355,4982.1560763558155,0.07764943318710467
31140,0.09262320029382957,2791.6427114095086,6351.927092288656,1387.2939287990937,4964.633163489562,0.07765123935582692
31145,0.09263807235553378,2783.8588315171824,6335.060502388771,1390.7228414428143,4944.3376609459565,0.07769343952943182
31150,0.092652944417238,2773.9833996555417,6317.210805318346,1396.1383308580218,4921.072474460324,0.07772760654393483
31155,0.0926678164789422,2762.812755027736,6298.879770402844,1404.0914726442804,4894.788297758563,0.07775346060689778
31160,0.09268268854064642,2751.136631176446,6280.6039092428755,1415.008415809032,4865.595493433843,0.0777707759447324
31165,0.09269756060235063,2739.7099614053955,6262.934646924581,1429.1699424559793,4833.764704468602,0.07777938785745384
31170,0.09271243266405485,2729.2364023401083,6246.41765963544,1446.7016480326336,4799.716011602806,0.07777919716863405
31175,0.09272730472575906,2720.3624750440813,6231.571980298583,1467.574697747237,4763.997282551346,0.07777017198134528
31180,0.09274217678746327,2713.679073980532,6218.869534051832,1491.6164040767756,4727.253129975056,0.07775234681118655
31185,0.09275704884916748,2709.7257332800937,6208.715832057242,1518.5292715285802,4690.186560528661,0.0777638906492653
31190,0.09277192091087169,2708.992696813076,6201.432618318927,1547.9167046717553,4653.515913647172,0.07786193250054937
31195,0.0927867929725759,2711.9165453047676,6197.243313541612,1579.3132942187856,4617.930019322826,0.0779557529249063
31200,0.09280166503428011,2718.86673523192,6196.262108478797,1612.2174836606705,4584.044624818127,0.07804561364220253
31205,0.09281653709598432,2730.122599597626,6198.487500778812,1646.1244574900822,4552.36304328873,0.07813172933615266
31210,0.09283140915768853,2745.8427605017228,6203.800923573078,1680.5572512945898,4523.243672278488,0.07821426181056357
31215,0.09284628121939274,2766.0310895045104,6211.97087319819,1715.094331214347,4496.876541983843,0.07829331576345928
31220,0.09286115328109695,2790.504936694133,6222.662616799276,1749.392197551491,4473.270419247785,0.07836893500414502
31225,0.09287602534280118,2818.872029891304,6235.453174968823,1783.2019158802004,4452.251259088623,0.0784470333511974
31230,0.09289089740450539,2850.522052396698,6249.850870862491,1816.3788581536737,4433.472012708818,0.0785285484170569
31235,0.0929057694662096,2884.637442954834,6265.318363333177,1848.885339069946,4416.433024263231,0.07861742063081543
31240,0.09292064152791381,2920.2256110838907,6281.29778461865,1880.7862500769056,4400.511534541745,0.07873498194673915
31245,0.09293551358961802,2956.171871363441,6297.236421590706,1912.2382087393676,4384.998212851338,0.07884737791938876
31250,0.09295038565132223,2991.3094188656087,6312.611338077599,1943.473130290295,4369.138207787304,0.07895422472418714
31255,0.09296525771302644,3024.500054161146,6326.951441929648,1974.7774608113584,4352.17398111829,0.07905508075108905
